_id,coll_name,coll_place,description,lat,long,object_name,object_number,os_gridref,priref,repro_ref,strat_type,strat_unit,taxonomy,url
8017,unknown depositor,Squilver Quarry,"Greenish-grey coarse-grained Ordovician Dolerite, igneous rock, similar to basalt, mostly consisting of plagioclase feldspar (green and white) and pyroxene (black) crystals. Collected from Squilver Quarry.",52.53061985,-3.0038308,Dolerite,G.13136,SO3293,56386,G.13136.jpg,Chronostratigraphy,Ordovician Period; Llanvirn Series,Dolerite,https://data.nhm.ac.uk/media/ludlow:G.13136.jpg
8705,unknown,Unknown,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,,,BIVALVE,G.20246,unknown,659862,G.20246.jpg,Chronostratigraphy,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20246.jpg
8086,"Norton, W.J.",Marshbrook,"Fossilised remains of the internal mould of ventral valve of the Ordovician brachiopod Strophonema grandis. Also preserved are fragmentary remains of bryozoa and Tentaculites. Found by Norton, W.J. at Marshbrook.",52.49603216,-2.82628465,Brachiopod,G.13626,SO4489,54484,G.13626.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Strophomena grandis,https://data.nhm.ac.uk/media/ludlow:G.13626.jpg
8012,unknown depositor,"Vesuvius, Italy.","A sample of volcaniclastic rock consisting largely of crystals of lamellar black biotite and vitreous green olivine, loosely clumped together. Collected from Vesuvius, Italy.",,,Tuff,G.13100,unknown,56326,G.13100.jpg,,,,https://data.nhm.ac.uk/media/ludlow:G.13100.jpg
8055,"Norton, John","Wensleydale, Yorkshire.","Fossilised remains of a near complete shell of the Carboniferous articulate brachiopod, Productus punctatus. Found at Wensleydale, Yorkshire. The gently concave brachial valve shows fine radial ribbing and concentric growth lines. The pedicle valve is convex, has a shallow sulcus, and shows corrugated, concentric growth lines.",,,Brachiopod,G.13333,Unknown,656453,G.13333.jpg; G.13333b.jpg,Chronostratigraphy,Carboniferous Period,Productus punctatus,https://data.nhm.ac.uk/media/ludlow:G.13333.jpg; https://data.nhm.ac.uk/media/ludlow:G.13333b.jpg
8043,"Barnard, Colin",Glen Lochay,"A garnet-biotite gneiss, a type of high grade metamorphic rock. quartz (white) and biotite mica (black) crystals have grown and begun to segregate into layers. Pink/red garnet crystals are visible in the biotite layers. Collected at Glen Lochay.",56.49978965,-4.50342961,METAMORPHIC ROCK,G.13229,NN4637,56612,G.13229.jpg,,,Gneiss,https://data.nhm.ac.uk/media/ludlow:G.13229.jpg
8714,unknown,Unknown,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,,,CORAL,G.20249.007,Unknown,661430,G.20249.007.jpg,"Chronostratigraphy, Lithostratigraphy",Cretaceous Period; Upper Greensand Formation,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.007.jpg
8126,"Stewart, N. F.",Harnage Grange,Fossilised remains of the Ordovician brachiopod Harnessella subquadrata. Found at Harnage Grange.,52.60500611,-2.65113817,Brachiopod,G.13837,SJ5601,54830,G.13837.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Harknessella subquadrata,https://data.nhm.ac.uk/media/ludlow:G.13837.jpg
8020,unknown depositor,Pontesford Hill,"A medium grained, melanocratic, porphyritic igneous rock, containing phenocryts of both olivine and feldspar. Collected from the Pontesford/Earls Hill intrusion, which is part of the Uriconian Volcanic Group.",,,Dolerite,G.13146,unknown,56395,G.13146.jpg,Chronostratigraphy,Precambrian Eon,Olivine Dolerite,https://data.nhm.ac.uk/media/ludlow:G.13146.jpg
8107,unknown,Unknown,"Fossilised remains of the rounded, segmented thorax and pygidium of the Silurian trilobite Homalonotus sp.",,,Trilobite,G.13728.001,unknown,657693,G.13728.001.jpg,Chronostratigraphy,Silurian Period,Homalonotus sp.,https://data.nhm.ac.uk/media/ludlow:G.13728.001.jpg
8049,"Chesshire, Dr J. S. I'A",Contin,"A sample of coarse grained Gneiss composed of quartz, muscovite and feldspar. Collected from a quarry two miles north of Contin, Scotland.",,,Gneiss,G.13291,unknown,56716,G.13291a.jpg; G.13291b.jpg,,,Gneiss,https://data.nhm.ac.uk/media/ludlow:G.13291a.jpg; https://data.nhm.ac.uk/media/ludlow:G.13291b.jpg
8732,"Rowlands, M.; Norton, M.","Hanover Point, Isle of Wight","Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",50.64550706,-1.47805046,Fish,G.20261.002,SZ3783,661099,G.20261.002.jpg,Chronostratigraphy,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.002.jpg
8176,unknown,"Plashetts Quarry, Kielder, Northumberland",Lower carboniferous limestone with fragmentary remains of starfish and crinoids. Found near Kielder.,55.18517872,-2.51980396,Starfish,G.14261,NY6788,659429,G.14261.jpg,Chronostratigraphy,Carboniferous Period; Visean Stage,Neopalaeaster sp.,https://data.nhm.ac.uk/media/ludlow:G.14261.jpg
8028,"Chesshire, Dr J. S. I'A","Laxford, Scotland.","A sample of coarsely crystalline granite composed of quartz (glassy grey) and alkali feldspar (pale pink) and biotite mica (black). There is some separation of the mafic and felsic minerals to give crude layering. Collected from Laxford, Scotland.",58.31153546,-5.07421571,Granite,G.13186.001,NC24,56467,G.13186.001.jpg,,,Granite,https://data.nhm.ac.uk/media/ludlow:G.13186.001.jpg
8118,unknown,Soudley Quarry,Fossilised remains of a single valve of the Ordovician brachiopod Heterorthis alternata. Found at Soudley Quarry.,52.51431084,-2.7824201,Brachiopod,G.13801,SO4791,54757,G.13801.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Heterorthis alternata,https://data.nhm.ac.uk/media/ludlow:G.13801.jpg
8062,unknown,"Longmynd, Shropshire","Fossiled ripple marks on Precambrian purple shales. Collected from the Longmynd, Shropshire.",,,Trace fossil,G.13397,unknown,57445,G.13397.jpg,"Chronostratigraphy, Lithostratigraphy",Precambrian Eon; Stretton Group; Synalds Formation,,https://data.nhm.ac.uk/media/ludlow:G.13397.jpg
8761,"Ashford, Charles",Unknown,"Fossilised shell remains of the Cenozoic gastropod, Cerithium sedgwickii. Part of the Charles Ashford Collection.",,,Gastropod,G.20295.001,unknown,660310,G.20295.001.jpg,Chronostratigraphy,Cenozoic Era,Cerithium sedgwickii,https://data.nhm.ac.uk/media/ludlow:G.20295.001.jpg
8179,unknown,Granville Colliery,"Sole markings in carboniferous sedimentary rock found at Granville Colliery, Shropshire.",52.70495325,-2.41582834,Sole markings,G.14268,SJ7212,658919,G.14268.jpg,Chronostratigraphy,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.14268.jpg
8073,unknown,North Shropshire,"Fossilised remins of an asymmetric valve from a Carboniferous bivalve, found in North Shrophire. Fine radial ribbing and concentric growth lines clearly visible.",,,BIVALVE,G.13480,unknown,656461,G.13480.jpg,Chronostratigraphy,Carboniferous Period,BIVALVIA,https://data.nhm.ac.uk/media/ludlow:G.13480.jpg
8160,"Minshall, E.S.",Unknown,"Fossilised remains of the Lower Carboniferous compound Rugose coral, Lithostrotion sp. showing a phaceloid arrangement of the corallites.",,,CORAL,G.14202,unknown,656473,G.14202.jpg,Chronostratigraphy,Carboniferous Period; Mississippian Subsystem,Lithostrotion sp.,https://data.nhm.ac.uk/media/ludlow:G.14202.jpg
8100,unknown,CHURCH STRETTON PARISH,"Remains of an assemblage of Ordovician fossils including the brachiopod Dalmanella sp. Also tentaculites, and trilobite fragments. Found in Church Stretton parish area.",,,Brachiopod,G.13715,unknown,54655,G.13715.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Dalmanella sp.,https://data.nhm.ac.uk/media/ludlow:G.13715.jpg
8816,"Norton, Mark",Carding Mill Valley; Church Stretton,"Ripple marks in Precambrian Longmyndian rock. Found in Cardingmill Valley, Church Stretton, Shropshire.",,,Sedimentary Rock,G.20352,Unknown,660888,G.20352.jpg,Chronostratigraphy,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20352.jpg
8679,unknown,portland,"Internal mould of the shell of a Jurassic bivalve, Laevitrigonia gibbosa. Found at Portland, Dorset.",,,BIVALVE,G.20209,unknown,659480,G.20209.jpg,Chronostratigraphy,Jurassic Period,Laevitrigonia gibbosa,https://data.nhm.ac.uk/media/ludlow:G.20209.jpg
8104,"Norton, J.",Mortimer Forest,Fossilised remains of thorax and pygidium of the Silurian trilobite Calymene sp. and phragmacone of the Silurian cephalopod Orthoceras sp. found in Mortimer Forest.,52.343514,-2.7794003,Trilobite; Cephalopod,G.13725,SO4772,657789,G.13725a.jpg; G.13725d.jpg; G.13725b.jpg; G.13725c.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Middle Elton Formation,Calymene sp.; Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.13725a.jpg; https://data.nhm.ac.uk/media/ludlow:G.13725d.jpg; https://data.nhm.ac.uk/media/ludlow:G.13725b.jpg; https://data.nhm.ac.uk/media/ludlow:G.13725c.jpg
8172,unknown,Coalbrookdale Village,"Fossilised remains of the Carboniferous conularid Conularia quadrisulcata found at Coalbrookdale, Shropshire.",52.95588794,-2.59685847,Conularid,G.14252,SJ64,659456,G.14252a.jpg; G.14252b.jpg,Chronostratigraphy,Carboniferous Period,Conularia quadrisulcata,https://data.nhm.ac.uk/media/ludlow:G.14252a.jpg; https://data.nhm.ac.uk/media/ludlow:G.14252b.jpg
8101,"Stace, H.E.",Minton,"Fossilised remains of the internal mould of a single valve of the Ordovician brachiopod Dalmanella sp. Found by Stace, H.E. at Minton.",52.50481194,-2.85591421,Brachiopod,G.13716,SO4290,54656,G.13716.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Caradoc Series; Cheney Longville Formation,Dalmanella sp.,https://data.nhm.ac.uk/media/ludlow:G.13716.jpg
8819,"Minshall, E.S.","Slaughter Bank, Donnington",Sample of yellow-brown sandstone showing well developed cone in cone structures.,,,Sedimentary structure,G.20356,unknown,660890,G.20356b.jpg; G.20356a.jpg,Biostratigraphy,Unknown,,https://data.nhm.ac.uk/media/ludlow:G.20356b.jpg; https://data.nhm.ac.uk/media/ludlow:G.20356a.jpg
8685,"Lello, A.C.N.","Nr. Stevenage, Herts.","A derived Jurassic fossil belemnite guard. Collected from Quaternary boulder clay, near Stevenage. The guard tapers towards the posterior end, whilst an alveolus can be found at the anterior end. Mounted on card.",,,Belemnite,G.20216,unknown,659562,G.20216.jpg,"Chronostratigraphy, Lithostratigraphy",Quaternary Period; Boulder Clay,Belemnites sp.,https://data.nhm.ac.uk/media/ludlow:G.20216.jpg
8149,"Baker, H.",Marshbrook,"Fossilised remains of the Ordovician brachiopod Dalmanella unguis. Preserved as internal and external moulds in an assemblage that includes fragments of trilobites and Tentaculites sp. Found by Baker, H. at Marshbrook.",52.49603216,-2.82628465,Brachiopod,G.14102,SO4489,55047,G.14102.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Dalmanella unguis,https://data.nhm.ac.uk/media/ludlow:G.14102.jpg
8173,unknown,"Plashetts Quarry, Kielder, Northumberland","Fossilised remains of Carboniferous starfish, Neupalaeaster sp. found at Plashetts Quarry, Kielder, Northumberland",55.20263069,-2.63001254,Starfish,G.14258,NY69,656491,G.14258.jpg,Chronostratigraphy,Carboniferous Period,Neupalaeaster SP.,https://data.nhm.ac.uk/media/ludlow:G.14258.jpg
8127,"Wood, B.",Marshbrook,"Fossilised remains of the Ordovician brachiopod Harknessella sp. Found by Wood, B. at Marshbrook.",52.49603216,-2.82628465,Brachiopod,G.13847,SO4489,54840,G.13847.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Caradoc Series; Acton Scott Formation,Harknessella sp.,https://data.nhm.ac.uk/media/ludlow:G.13847.jpg
9008,"Toghill, Peter",Maddocks Hill,"Microscope thin section of Camptonite, made from a hand specimen collected at Maddocks Hill.",,,Camptonite,G.20564.002,unknown,657117,G.20564.002a.jpg; G.20564.002b.jpg; G.20564.002c.jpg; G.20564.002d.jpg; G.20564.002e.jpg,Chronostratigraphy,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.20564.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.20564.002b.jpg; https://data.nhm.ac.uk/media/ludlow:G.20564.002c.jpg; https://data.nhm.ac.uk/media/ludlow:G.20564.002d.jpg; https://data.nhm.ac.uk/media/ludlow:G.20564.002e.jpg
8686,unknown,Unknown,"Fossilised and pyritised remains of a Jurassic ammonite. The shell is evolute and possesses a shallow umbilicus. Fine transverse ribs, with tubercles, extend across the smooth venter.",,,AMMONITE,G.20217,unknown,659563,G.20217.jpg,Chronostratigraphy,Jurassic Period,Ammonoidea,https://data.nhm.ac.uk/media/ludlow:G.20217.jpg
8661,unknown,Unknown,Fossilised single valve of a Jurassic bivalve shell,,,BIVALVE,G.20190.002,unknown,661407,G.20190.002.jpg,Chronostratigraphy,Jurassic Period,BIVALVIA,https://data.nhm.ac.uk/media/ludlow:G.20190.002.jpg
8182,unknown,Richards castle,"Fossilised remains of water-worn Silurian assemblage found at Brittal Quarry, Richard's Castle",,,Assemblage,G.14274,unknown,656489,G.14274.jpg,Chronostratigraphy,Silurian Period; Ludlow Series,,https://data.nhm.ac.uk/media/ludlow:G.14274.jpg
8144,"Middleton, H. S.",Llanyblodwel,"Fossilised shell remains of the Ordovician brachiopod Heterorthina notata. Found at Min-y-dwr, Llanyblodwel",,,Brachiopod,G.14028,unknown,55017,G.14028a.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Heterorthina notata,https://data.nhm.ac.uk/media/ludlow:G.14028a.jpg
6693,"Shephard, H.H.",Bucknell Hill Quarry,"Fossilised shell remains of the Silurian bivalve Fuchsella sp., found at Bucknell Hill Quarry.",52.36007882,-2.97059221,BIVALVE,G.00380,SO3474,52835,G.00380.jpg,"Biostratigraphy, Chronostratigraphy",Silurian Period,Fuchsella sp.,https://data.nhm.ac.uk/media/ludlow:G.00380.jpg
8700,unknown,Unknown,Fossilised remains of a sponge.,,,Sponge,G.20236,Unknown,659852,G.20236.jpg,,,Porifera,https://data.nhm.ac.uk/media/ludlow:G.20236.jpg
8677,"Norton, M.","Kimmeridge, Dorset","Part of the phragmocone of the Jurassic ammonite, Pavlovia sp.? The shell is evolute in form and is ornamented with bifurcating ribs.",50.52967893,-2.14244001,AMMONITE,G.20207,SY97,659478,G.20207.jpg,Chronostratigraphy,Jurassic Period,Pavlovia sp.,https://data.nhm.ac.uk/media/ludlow:G.20207.jpg
8693,unknown,"Tisbury, Wiltshire","Remains of the Scleratinian, colonial Jurassic coral, Isastroea oblonga. The corallum is massive and individual corallites possess clearly defined septa. Preserved in chert.",,,CORAL,G.20226,unknown,659769,G.20226.jpg,Chronostratigraphy,Jurassic Period,Isastroea oblonga,https://data.nhm.ac.uk/media/ludlow:G.20226.jpg
8672,"Reading, Howard",Whitby,"Fossilised remains of the Jurassic Bivalve, Nuculana ovum. The shell is strongly asymmetrical and shows fine concentric growth lines.",,,BIVALVE,G.20200.002,unknown,659795,G.20200.002.jpg,Chronostratigraphy,Jurassic Period,Nuculana ovum,https://data.nhm.ac.uk/media/ludlow:G.20200.002.jpg
9066,"Norton, J.",Hill End Farm,"Coarse grained sedimentary rock; Kenley Grit. Found at Hill end Farm, Shropshire.",,,Sedimentary Rock,G.30005,unknown,661203,G.30005.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Llandovery Series; Kenley Grit Member,Conglomerate,https://data.nhm.ac.uk/media/ludlow:G.30005.jpg
8709,unknown,Unknown,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,,,CORAL,G.20249.002,Unknown,661424,G.20249.002.jpg,"Chronostratigraphy, Lithostratigraphy",Cretaceous Period; Upper Greensand Formation,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.002.jpg
8710,unknown,Unknown,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,,,CORAL,G.20249.003,Unknown,661425,G.20249.003.jpg,"Chronostratigraphy, Lithostratigraphy",Cretaceous Period; Upper Greensand Formation,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.003.jpg
8724,unknown,Unknown,Petrified plant remains of Teriary fossil wood,,,Plant,G.20255.001,unknown,659978,G.20255.001a.jpg; G.20255.001b.jpg,Chronostratigraphy,Tertiary Period,,https://data.nhm.ac.uk/media/ludlow:G.20255.001a.jpg; https://data.nhm.ac.uk/media/ludlow:G.20255.001b.jpg
8697,unknown,Unknown,Partial remains of a Cretaceous crab.,,,Crab,G.20232,unknown,659848,G.20232.jpg,Chronostratigraphy,Cretaceous Period,Xanthopsis sp.,https://data.nhm.ac.uk/media/ludlow:G.20232.jpg
6654,unknown,Marshwood,Fossilised remains of shell of the Ordovician brachiopod Dalmanella wattsi. Found at Marshwood Shropshire. Original Ludlow Natural History Society specimen.,,,Brachiopod,G.00096.002,unknown,54696,G.00096.002.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Caradoc Series; Cheney Longville Formation,Dalmanella wattsi,https://data.nhm.ac.uk/media/ludlow:G.00096.002.jpg
8740,unknown,"Caloosahatchee, Florida.","Fossilised shell remains of a valve of the Pliocene Bivalve, Echinochama arcinella.The valve is asymmetrical and has intricate ornamentation, including pronounced ridged growth lines and a series of tubercles.",,,BIVALVE,G.20265,unknown,659990,G.20265.jpg,Chronostratigraphy,Neogene Period; Pliocene Epoch,Echinochama arcinella,https://data.nhm.ac.uk/media/ludlow:G.20265.jpg
8712,unknown,Unknown,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,,,CORAL,G.20249.005,Unknown,661427,G.20249.005.jpg,"Chronostratigraphy, Lithostratigraphy",Cretaceous Period; Upper Greensand Formation,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.005.jpg
8757,unknown,Unknown,Possible fossilised preservation of algae. There are also fossilised brachiopod shell remains within the matrix. Silurian Period.,,,Algae,G.20287,Unknown,660145,G.20287.jpg,Chronostratigraphy,Silurian Period,Protista,https://data.nhm.ac.uk/media/ludlow:G.20287.jpg
8734,"Rowlands, M.; Norton, M.","Hanover Point, Isle of Wight","Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",50.64550706,-1.47805046,Fish,G.20261.004,SZ3783,661101,G.20261.004.jpg,Chronostratigraphy,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.004.jpg
9073,unknown,Unknown,"An aggregate of small white calcite crytals, many of which display the form of 'nail head spar'. A few crystals occur as flat rhombohedra. Some iron staining visible.",,,Calcite,M.00147,unknown,49791,M.00147.jpg,,,Calcite,https://data.nhm.ac.uk/media/ludlow:M.00147.jpg
8765,unknown,Unknown,Fossilised remains of the Eocene gastropod Turritella sulcifera showing the elongated coiled shell structure. From the Bracklesham Beds.,,,Gastropod,G.20296,unknown,660311,G.20296a.jpg; G.20296b.jpg,"Chronostratigraphy, Lithostratigraphy",Eocene Epoch; Bracklesham Group,Turritella sulcifera,https://data.nhm.ac.uk/media/ludlow:G.20296a.jpg; https://data.nhm.ac.uk/media/ludlow:G.20296b.jpg
