fossil_id,description,object_name,strat_type,period,taxonomy,url
7856,"Fossilised shell remains of the Silurian gastropod, Pleurotomaria undata. Found at Leintwardine, Shropshire.",Gastropod,Chronostratigraphy,Silurian Period,Pleurotomaria undata,https://data.nhm.ac.uk/media/ludlow:G.11982.jpg
8432,Fine grained precambrian sandstone showing fine sedimentary banding,Sandstone,"Chronostratigraphy, Lithostratigraphy",Precambrian Eon,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.16525.007.jpg
7661,"Fossilised fragments of a Silurian brachiopod, Ludfordina pixis and a trilobite Dalmanites myops. Found by Kelly, F.B.",Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Ludfordina pixis; Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.09776.jpg
7842,Fossilised shell remains of the Silurian bivalve Fuchsella amygdalina found at Ludford Park.,BIVALVE,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.11875.jpg
7713,Fossilised remains of headshield of a Silurian Cephalaspid fish found at Cusop.,Fish,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Cephalaspida,https://data.nhm.ac.uk/media/ludlow:G.09961.jpg
8566,Fossilised fragments of jaw of the Silurian Ancanthodian fish Ischnacanthus sp. found at Cusop.,Fish,Chronostratigraphy,Silurian Period,Ischnacanthus sp.,https://data.nhm.ac.uk/media/ludlow:G.20065.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.20065.002b.jpg; https://data.nhm.ac.uk/media/ludlow:G.20065.002c.jpg; https://data.nhm.ac.uk/media/ludlow:G.20065.002d.jpg
8569,"Fossilised remains of the Silurian aganthan fish Hemicyclaspis sp. and Silurian brachiopod Lingula cornea found at Downton Castle, Shropshire.",Fish; Brachiopod,Chronostratigraphy,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.20068a.jpg
8563,"Fossilised fragments of the Silurian cephalaspid fish, Hemicyclaspis sp. Contained in a micaceous flaggy sandstone found in the Temeside area.",Fish,Chronostratigraphy,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.20063.002.jpg
7843,Fossilised shell remains of the Silurian bivalves Fuchsella amygdalina and Goniophora cymbaeformis and the Silurian brachiopod Microsphaeridiorhynchia nucula. Found in the Ludlow district.,BIVALVE; Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Fuchsella amygdalina; Goniophora cymbaeformis; Microsphaeridiorhynchia nucula,https://data.nhm.ac.uk/media/ludlow:G.11877.jpg
8578,Fossilised remains of a Devonian fish.,Fish,Chronostratigraphy,Devonian Period,Chordata,https://data.nhm.ac.uk/media/ludlow:G.20077a.jpg; https://data.nhm.ac.uk/media/ludlow:G.20077b.jpg
8335,"Fossilised remains of a lower jaw, including teeth from an extinct species of ruminant. Found in the Siwalik Hills, India",Ruminant; Jaw,Chronostratigraphy,Cenozoic Era,Artiodactyla,https://data.nhm.ac.uk/media/ludlow:G.15210.jpg
7851,Fossilised shell remains of the Silurian brachiopod Microsphaeridiorynchia nucula found in the Bishop's Castle district.,Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Microsphaeridiorynchia nucula,https://data.nhm.ac.uk/media/ludlow:G.11962a.jpg; https://data.nhm.ac.uk/media/ludlow:G.11962b.jpg
8328,"Fossilised remains of at least three bones including a talus and possible tibia from a large unidentifed species of ruminant, from the Siwalik Hills of India.",Ruminant; Talus; Tibia,Chronostratigraphy,Cenozoic Era,Artiodactyla,https://data.nhm.ac.uk/media/ludlow:G.15194.jpg
7912,"Fossilised shell remains of the Silurian brachiopod, Pentamerus oblongus found at Norbury.",Brachiopod,Chronostratigraphy,Silurian Period,Pentamerus oblongus,https://data.nhm.ac.uk/media/ludlow:G.12189.jpg
7735,Fossilised fragment of phragmocone from the Silurian cephalopod Orthoceras bullatum found in Ludlow.,Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.10116a.jpg; https://data.nhm.ac.uk/media/ludlow:G.10116b.jpg
7907,"Fossilised remains of the Ordovician trilobite Trinucleus sp. found at Bushmoor, Shropshire.",Trilobite,"Biostratigraphy, Chronostratigraphy",Ordovician Period,Trinucleus sp.,https://data.nhm.ac.uk/media/ludlow:G.12141.002.jpg
8099,"Fossilised remains of an assemblage of fossils including the Ordovician brachiopod Dalmanella sp. Also includes tentaculites and remains of bryozoa. Found by Wood, B. at Marshbrook.",Brachiopod,Chronostratigraphy,Ordovician Period,Dalmanella sp.,https://data.nhm.ac.uk/media/ludlow:G.13697.jpg
7709,Fossilised remains of pectoral spine of a Silurian Acanthodian Cephalaspid fish. Found at Cusop.,Fish,Chronostratigraphy,Silurian Period,Cephalaspida,https://data.nhm.ac.uk/media/ludlow:G.09955a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09955b.jpg
8095,Weathered piece of Bridgnorth Sandstone.,Sandstone,"Chronostratigraphy, Lithostratigraphy",Permian Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.13672.jpg
8604,"A polished section through the Devonian, colonial, tabulate coral, Pachypora sp. Individual corallites are circular in outline and form part of a massive corallum.",CORAL,Chronostratigraphy,Devonian Period,Pachypora sp.,https://data.nhm.ac.uk/media/ludlow:G.20111b.jpg
8590,Fossilised remains of the Devonian fish Protaspis sp. found near Besom Farm.,Fish,Chronostratigraphy,Devonian Period,Protaspis sp,https://data.nhm.ac.uk/media/ludlow:G.20096.jpg
7953,"Plaster cast of the skull of a Carboniferous amphibian Megalocephalus sp. found at Dawley, Shropshire.",Amphibian,Chronostratigraphy,Carboniferous Period,Megalocephalus sp.,https://data.nhm.ac.uk/media/ludlow:G.12342a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12342b.jpg; https://data.nhm.ac.uk/media/ludlow:G.12342c.jpg; https://data.nhm.ac.uk/media/ludlow:G.12342d.jpg
7731,Fossilised fragment of phragmocone of the Silurian cephalopod Orthoceras sp. found at Leinthall Earles Quarry.,Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.10074.002.jpg; https://data.nhm.ac.uk/media/ludlow:G.10074.jpg
8602,Fossilised rostrum from a Devonian fish.,Fish,Chronostratigraphy,Devonian Period,Agnatha,https://data.nhm.ac.uk/media/ludlow:G.20109a.jpg
7745,Part of Phragmocone of a Cyrtoceras sp. cephalopod fossil.,Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.10251.jpg
8613,"Fossilised remains of the abdominal shield of a Devonian Eurypterid, found at Wheathall, Shropshire.",Eurypterid,Chronostratigraphy,Devonian Period,Eurypterus sp.,https://data.nhm.ac.uk/media/ludlow:G.20123.jpg
8110,"A death assemblage, mainly consisting of Silurian brachiopods, including, Leptaena sp. Atrypa sp. and Rhynchonellids.  Fragments of bryozoa and crinoids also present.",Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,BRACHIOPODA,https://data.nhm.ac.uk/media/ludlow:G.13735.jpg
8348,"Fossilised remains of the lower right jaw of an extinct type of elephant, Elephas namadicus. Found in the Siwalik Hills of India.",Elephant; Jaw,Chronostratigraphy,Cenozoic Era,Elephas namadicus,https://data.nhm.ac.uk/media/ludlow:G.15231a.jpg; https://data.nhm.ac.uk/media/ludlow:G.15231b.jpg; https://data.nhm.ac.uk/media/ludlow:G.15231c.jpg
8167,"Fossilised remains of the Carboniferous coral, Syringopora geniculata, found in Northumberland",CORAL,Chronostratigraphy,Carboniferous Period,Syringopora geniculata,https://data.nhm.ac.uk/media/ludlow:G.14230a.jpg; https://data.nhm.ac.uk/media/ludlow:G.14230b.jpg
8369,"Fossilised remains of part of the zygomatic arch and maxilla of an extinct mammal species of mastodon. Found in the Siwalik Hills, India.",Mastodon; Skull,Chronostratigraphy,Cenozoic Era,Mammut; Mammutidae,https://data.nhm.ac.uk/media/ludlow:G.15628a.jpg; https://data.nhm.ac.uk/media/ludlow:G.15628b.jpg; https://data.nhm.ac.uk/media/ludlow:G.15628c.jpg
8019,Sample of dark greenish-grey medium-grained Precambrian Uriconian igneous Dolerite rock. Weathered to a dark reddish-brown. Collected from an intrusion on Caer Caradoc.,Dolerite,Chronostratigraphy,Precambrian Eon,Dolerite,https://data.nhm.ac.uk/media/ludlow:G.13145.jpg
8633,"Fossilised fragments of indeterminate Devonian plant material. Found at Targrove Quarry, Downton, Ludlow",Plant,Chronostratigraphy,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20142.004.jpg
7760,"Fossilised fish fragments comprising Turinea pagei denticles,  Acanthodian scales and Pteraspid fragments.",Fish,Chronostratigraphy,Devonian Period,Turinea pagei,https://data.nhm.ac.uk/media/ludlow:G.10386a.jpg; https://data.nhm.ac.uk/media/ludlow:G.10386b.jpg
8673,"Fossilised remains of the Jurassic Bivalve, Nuculana ovum. The shell is strongly asymmetrical and shows fine concentric growth lines.",BIVALVE,Chronostratigraphy,Jurassic Period,Nuculana ovum,https://data.nhm.ac.uk/media/ludlow:G.20200.003.jpg
8378,Jurassic fossil nautiloid; probably Cenoceras sp. The specimen has been cut and shows the internal structure of the original shell.,Nautiloid,Chronostratigraphy,Jurassic Period,Cenoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.16065.jpg
7691,"Fossilised remains of part of the lower right jaw of a horse with three complete incisors, from the Siwalik Hills of India.",Horse; Tooth,Chronostratigraphy,Cenozoic Era,Equus sp.,https://data.nhm.ac.uk/media/ludlow:G.09914a.jpg
8648,"Preserved remains of an assemblage of Carboniferous plant remains including fern fronds, seed fern leaves and cordaite stem. Found at Chorely near Highley.",Plant,Chronostratigraphy,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.20176.jpg
8632,"Fossilised fragments of indeterminate Devonian plant material found at Targrove Quarry, Downton Hall, Ludlow",Plant,Chronostratigraphy,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20142.003.jpg
8707,"Assemblage of Cretaceous bivalves Thetirionia minor alongside a fish spine or bone, found at Yaverland, Isle of Wight.",BIVALVE,Chronostratigraphy,Cretaceous Period,Thetirionia minor,https://data.nhm.ac.uk/media/ludlow:G.20248.jpg
8631,"Fossilised fragments of indeterminate Devonian plant remains found at Targrove Quarry, Downton Hall, Ludlow.",Plant,Chronostratigraphy,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20142.002.jpg
8061,Fossiliferous purple/grey Hughley Shale. Found near Ticklerton.,Shale,"Chronostratigraphy, Lithostratigraphy",Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.13395.002.jpg
7652,"Fossilised remains of the Silurian Ketophyllum truncatum found by Harris, R. at Burrington.",CORAL,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Ketophyllum truncatum,https://data.nhm.ac.uk/media/ludlow:G.09559b.jpg; https://data.nhm.ac.uk/media/ludlow:G.09559c.jpg; https://data.nhm.ac.uk/media/ludlow:G.09559d.jpg; https://data.nhm.ac.uk/media/ludlow:G.09559a.jpg
8640,"Fossilised leaf of a Carboniferous plant found at Longden Common, Shropshire.",Plant,Chronostratigraphy,Carboniferous Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20151.jpg; https://data.nhm.ac.uk/media/ludlow:G.20151b.jpg
7778,"Fossilised remains of an indeterminate planispiral gastropod from the Ordovician Period, Lllanvirn Series. Counterpart with G.10525.002",Gastropod,"Chronostratigraphy, Lithostratigraphy",Ordovician Period,GASTROPODA,https://data.nhm.ac.uk/media/ludlow:G.10525.001.jpg
8075,"Fossilised remains of a Carboniferous goniatite. Found at Louis Burn, Whiskey Lynn.",Cephalopod,Chronostratigraphy,Carboniferous Period,Goniatitida,https://data.nhm.ac.uk/media/ludlow:G.13502.jpg
8162,"Fossilised fragment from a Carboniferous reef knoll, containing the solitary Rugose coral, Lithostrotion junceum. The corallites are fasiculate and phaceloid.",CORAL,Chronostratigraphy,Carboniferous Period,Lithostrotion junceum,https://data.nhm.ac.uk/media/ludlow:G.14213b.jpg; https://data.nhm.ac.uk/media/ludlow:G.14213a.jpg
7719,"Part of the phragmocone of the Silurian cephalopod, Cyrtoceras sp.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.09986.jpg
8039,"A sample of fine-grained green/grey sandstone (impure marble). The greenish colour is due to glauconite (an iron/potassium silicate) cementing the quartz sand grains together. A marine sandstone, part of the Lower Comley Sandstones. Collected from Ercall Quarry.",Sandstone,"Chronostratigraphy, Lithostratigraphy",Cambrian Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.13222.jpg
7880,"Fossilised remains of Silurian Rugose coral, Streptelasma sp. found at Rubery.",CORAL,"Biostratigraphy, Chronostratigraphy, Lithostratigraphy",Silurian Period,Streptelasma sp.,https://data.nhm.ac.uk/media/ludlow:G.12036a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12036b.jpg
7725,Fossilised remains of part of the lower jaw and teeth of an extinct bison from the Siwalik Hills of India.,Bison; Jaw,Chronostratigraphy,Cenozoic Era,Bovidae,https://data.nhm.ac.uk/media/ludlow:G.10030.jpg
8555,Fossilized fragment of the Silurian cephalopod Orthoceras sp. showing chamber sections in the phragmocone. Specimen in 4 parts - part 4. Found at Tinkers Hill 1925,Cephalopod,Chronostratigraphy,Silurian Period,Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.20039.004.jpg
8448,Coarse sandstone conglomerate. Found at Hope Bowdler unconformity.,,Chronostratigraphy,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.16590.jpg
7942,"Fossilised remains of a Carboniferous pteridosperm, Neuropteris sp.",Plant,Chronostratigraphy,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.12325.jpg; https://data.nhm.ac.uk/media/ludlow:G.12325a.jpg
7739,"Fossilised fragments of phragmocones of Orthoceras bullatum, Litustis ibex and Kionoceras angulatum as well as phragmacone fragments and septal surfaces of other orthoceras. Also includes examples of Goniophora cymbaeformis, Nuculites sp., a eurypterid fragment, Microsphaeridiorhychia nucula, an indet phyllocarid, Protochonetes ludloviensis, Orbiculoidea rugata and a bryzoan.",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras bullatum; Listutis ibex; Kionoceras angulatum; Goniophora cymbaeformis; Nuculites sp.; Microsphaeridiorhynchia nucula; Protochonetes ludloviensis; Orbiculoidea rugata,https://data.nhm.ac.uk/media/ludlow:G.10153.jpg
7867,"Fossilised remains of the Silurian coral Heliolites megastoma found on Wenlock Edge, Shropshire.",CORAL,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Heliolites megastoma,https://data.nhm.ac.uk/media/ludlow:G.12003a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12003b.jpg
7888,Fossilised remains of the Silurian brachiopod Microsphaeridiorynchia nucula. Found at Whitcliffe.,Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Microsphaeridiorynchia nucula,https://data.nhm.ac.uk/media/ludlow:G.12051.jpg
8741,"Fossilised and very near complete, finely detailed, impression of a Tertiary bony fish. Preserved in a thin sheet of lignite or brown coal. Found in San Paulo, Brazil.",Fish,Chronostratigraphy,Cenozoic Era,Teleosti,https://data.nhm.ac.uk/media/ludlow:G.20266.jpg; https://data.nhm.ac.uk/media/ludlow:G.20266b.jpg
7787,"Ordovician graptolites, Dicellograptus sp. preserved in shale. Found at Llanfawr Quarry, LLandrindod Wells.",Graptolite,Chronostratigraphy,Ordovician Period,Dicellograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.10644.jpg
7743,"Internal mould of the phragmocone of the Silurian cephalopod, Imbricatoceras subundulatum, showing individual septa. Complete",Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Imbricatoceras subundulatum,https://data.nhm.ac.uk/media/ludlow:G.10230.jpg
7884,"Fossilised remains of corallum of the Silurian, solitary, rugose coral, Ketophyllum turbinatum.  The deep calice shows well preserved radial septa. Found on Wenlock Edge, Shropshire.",CORAL,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Ketophyllum turbinatum,https://data.nhm.ac.uk/media/ludlow:G.12044a.jpg; https://data.nhm.ac.uk/media/ludlow:G.12044b.jpg
7727,"Possible tarsal bone from the foot of an extinct giraffid, Sivatherium giganteum, from the Siwalik Hills of India.",Giraffid; Tarsal,Chronostratigraphy,Cenozoic Era,Sivatherium giganteum,https://data.nhm.ac.uk/media/ludlow:G.10037.jpg
8068,"A sample of Jurassic oolitic limestone containing fossil fragments and a calcite vein. Collected from Leckhampton Hill, Cheltenham.",Sedimentary Rock,Chronostratigraphy,Jurassic Period,Limestone,https://data.nhm.ac.uk/media/ludlow:G.13434.jpg
8500,"Fossilised shell remains of the Silurian brachiopod, Kirkidium knightii.",Brachiopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.17949.jpg
8786,"Fossilised shell remains of a Teritiary gastropod found in grey fine clay, Water Lane, Walford.",Gastropod,Chronostratigraphy,Cenozoic Era,GASTROPODA,https://data.nhm.ac.uk/media/ludlow:G.20317.007.jpg
8570,Fossilised remains of a Devonian acanthodian fish Ischnacanthida.,Fish,Chronostratigraphy,Devonian Period,Ischnacanthida,https://data.nhm.ac.uk/media/ludlow:G.20069.jpg
8456,"Fossilised remains of Silurian ostracods; right valve double ringed and left valve of londinnia sp.; left valve of frostiella and nodibeyrichia with thelodonts and bivalves. Showing unusual shell preservation. Found at Church Farm, Warwadine.",Ostracod; BIVALVE; Thelodont,Chronostratigraphy,Silurian Period,Londinnia sp.; Frostiella sp.; Nodibeyrichia,https://data.nhm.ac.uk/media/ludlow:G.17343.jpg
7737,Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras sp. found at Ludford Park.,Cephalopod,"Chronostratigraphy, Lithostratigraphy",Silurian Period,Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.10119.jpg
